month;day;hour;Dry Bulb Temperature [DegC];Global Horizontal Radiation [Wh/m2];Relative Humidity
1;1;1;11.7;0;90
1;1;2;11.3;0;92
1;1;3;11.5;0;91
1;1;4;11.6;0;90
1;1;5;11.5;0;93
1;1;6;11.6;0;91
1;1;7;11.5;0;93
1;1;8;11.7;0;92
1;1;9;11.6;0;92
1;1;10;11.8;41;94
1;1;11;12.6;186;90
1;1;12;14.4;276;79
1;1;13;14.7;324;73
1;1;14;15.7;179;68
1;1;15;14.6;271;71
1;1;16;14.5;99;73
1;1;17;13.8;37;74
1;1;18;12.8;0;79
1;1;19;11.8;0;83
1;1;20;11.4;0;86
1;1;21;10.8;0;88
1;1;22;8.7;0;92
1;1;23;9.6;0;92
1;1;24;8.9;0;89
1;2;1;8.5;0;93
1;2;2;8.2;0;94
1;2;3;6.8;0;93
1;2;4;7.6;0;95
1;2;5;7.8;0;95
1;2;6;8.5;0;95
1;2;7;10.3;0;85
1;2;8;9.4;0;92
1;2;9;9.4;0;92
1;2;10;9.4;25;91
1;2;11;9.4;64;82
1;2;12;9.4;155;83
1;2;13;10.4;181;81
1;2;14;8.9;181;86
1;2;15;9.4;292;81
1;2;16;9.7;101;79
1;2;17;8.6;69;78
1;2;18;7.4;0;86
1;2;19;8.3;0;82
1;2;20;7.4;0;87
1;2;21;7.5;0;88
1;2;22;7.0;0;87
1;2;23;5.8;0;89
1;2;24;6.3;0;89
1;3;1;6.6;0;89
1;3;2;6.7;0;87
1;3;3;6.6;0;87
1;3;4;6.5;0;85
1;3;5;4.2;0;88
1;3;6;3.3;0;89
1;3;7;3.4;0;93
1;3;8;3.0;0;94
1;3;9;3.0;0;93
1;3;10;5.4;42;91
1;3;11;8.0;105;85
1;3;12;10.3;263;74
1;3;13;12.3;342;65
1;3;14;13.3;182;62
1;3;15;13.2;154;61
1;3;16;13.2;102;62
1;3;17;12.2;73;64
1;3;18;10.5;0;70
1;3;19;9.3;0;75
1;3;20;7.4;0;81
1;3;21;7.6;0;83
1;3;22;7.9;0;82
1;3;23;6.8;0;85
1;3;24;6.9;0;84
1;4;1;7.6;0;79
1;4;2;7.6;0;80
1;4;3;7.8;0;82
1;4;4;8.1;0;86
1;4;5;10.8;0;74
1;4;6;11.4;0;81
1;4;7;11.2;0;84
1;4;8;10.7;0;87
1;4;9;9.4;0;87
1;4;10;9.7;75;81
1;4;11;10.3;137;79
1;4;12;11.3;156;69
1;4;13;11.2;184;67
1;4;14;11.2;183;66
1;4;15;10.8;281;62
1;4;16;11.1;187;61
1;4;17;10.2;52;66
1;4;18;8.6;0;74
1;4;19;9.6;0;73
1;4;20;8.7;0;78
1;4;21;8.5;0;79
1;4;22;7.8;0;82
1;4;23;7.7;0;83
1;4;24;8.4;0;82
1;5;1;6.7;0;87
1;5;2;5.6;0;90
1;5;3;7.0;0;88
1;5;4;8.2;0;79
1;5;5;7.9;0;79
1;5;6;8.4;0;77
1;5;7;8.7;0;79
1;5;8;9.5;0;78
1;5;9;10.5;0;76
1;5;10;11.1;42;74
1;5;11;11.6;105;75
1;5;12;11.9;157;72
1;5;13;12.4;184;71
1;5;14;12.2;184;72
1;5;15;10.9;95;87
1;5;16;11.2;104;86
1;5;17;10.6;41;92
1;5;18;10.5;0;93
1;5;19;10.7;0;94
1;5;20;11.0;0;94
1;5;21;11.2;0;93
1;5;22;11.3;0;92
1;5;23;11.4;0;92
1;5;24;11.1;0;92
1;6;1;9.9;0;89
1;6;2;9.8;0;85
1;6;3;9.2;0;87
1;6;4;8.9;0;87
1;6;5;8.8;0;86
1;6;6;7.9;0;84
1;6;7;7.4;0;86
1;6;8;7.0;0;87
1;6;9;7.0;0;87
1;6;10;7.6;42;84
1;6;11;8.3;106;82
1;6;12;9.0;302;78
1;6;13;9.4;186;72
1;6;14;10.2;336;65
1;6;15;9.4;304;61
1;6;16;9.8;204;60
1;6;17;9.1;82;61
1;6;18;7.1;0;71
1;6;19;6.8;0;75
1;6;20;6.3;0;78
1;6;21;6.4;0;79
1;6;22;6.4;0;80
1;6;23;6.8;0;77
1;6;24;5.6;0;82
1;7;1;5.4;0;83
1;7;2;5.3;0;85
1;7;3;4.5;0;88
1;7;4;4.2;0;88
1;7;5;4.1;0;89
1;7;6;3.5;0;89
1;7;7;4.0;0;91
1;7;8;4.2;0;92
1;7;9;4.4;0;92
1;7;10;5.7;43;90
1;7;11;7.9;107;82
1;7;12;9.4;158;78
1;7;13;11.0;187;70
1;7;14;11.5;187;70
1;7;15;11.5;159;74
1;7;16;11.2;107;80
1;7;17;10.3;43;90
1;7;18;9.7;0;94
1;7;19;9.7;0;93
1;7;20;9.6;0;94
1;7;21;9.8;0;92
1;7;22;9.7;0;92
1;7;23;9.4;0;92
1;7;24;9.5;0;92
1;8;1;9.3;0;91
1;8;2;9.1;0;92
1;8;3;8.9;0;93
1;8;4;8.4;0;93
1;8;5;8.9;0;95
1;8;6;8.9;0;95
1;8;7;8.7;0;94
1;8;8;8.8;0;93
1;8;9;8.7;0;92
1;8;10;9.0;43;91
1;8;11;9.8;107;88
1;8;12;10.5;159;86
1;8;13;10.3;187;87
1;8;14;10.4;187;91
1;8;15;9.1;160;93
1;8;16;9.4;109;90
1;8;17;9.6;45;89
1;8;18;8.8;0;83
1;8;19;8.4;0;87
1;8;20;8.5;0;81
1;8;21;8.3;0;76
1;8;22;7.9;0;79
1;8;23;7.7;0;81
1;8;24;7.5;0;81
1;9;1;7.3;0;83
1;9;2;6.8;0;83
1;9;3;5.3;0;87
1;9;4;6.8;0;87
1;9;5;6.8;0;85
1;9;6;6.7;0;85
1;9;7;6.8;0;80
1;9;8;6.8;0;78
1;9;9;7.1;0;75
1;9;10;7.3;26;76
1;9;11;7.6;66;71
1;9;12;7.8;98;65
1;9;13;7.9;116;64
1;9;14;8.0;191;65
1;9;15;7.9;163;65
1;9;16;8.1;213;65
1;9;17;7.5;90;68
1;9;18;5.9;0;74
1;9;19;5.2;0;77
1;9;20;5.1;0;78
1;9;21;4.3;0;80
1;9;22;3.2;0;85
1;9;23;2.0;0;89
1;9;24;0.9;0;89
1;10;1;1.1;0;92
1;10;2;0.6;0;93
1;10;3;0.5;0;93
1;10;4;-0.1;0;94
1;10;5;-1.2;0;94
1;10;6;-1.0;0;94
1;10;7;-1.6;0;94
1;10;8;-1.1;0;95
1;10;9;-1.2;0;95
1;10;10;1.5;84;95
1;10;11;3.1;210;86
1;10;12;5.2;315;79
1;10;13;7.3;371;69
1;10;14;8.6;373;63
1;10;15;9.0;319;67
1;10;16;9.2;219;69
1;10;17;8.5;93;69
1;10;18;5.7;1;81
1;10;19;5.3;0;82
1;10;20;4.8;0;86
1;10;21;3.7;0;88
1;10;22;2.4;0;91
1;10;23;2.1;0;93
1;10;24;1.7;0;94
1;11;1;1.0;0;94
1;11;2;0.9;0;95
1;11;3;0.0;0;94
1;11;4;-0.2;0;94
1;11;5;-0.7;0;94
1;11;6;-0.8;0;94
1;11;7;-1.4;0;95
1;11;8;-1.8;0;94
1;11;9;-0.6;0;95
1;11;10;1.3;87;93
1;11;11;3.6;215;81
1;11;12;5.5;317;76
1;11;13;7.1;361;71
1;11;14;8.5;349;68
1;11;15;9.8;217;66
1;11;16;9.9;149;65
1;11;17;8.2;95;75
1;11;18;6.7;2;80
1;11;19;5.0;0;84
1;11;20;5.2;0;88
1;11;21;3.8;0;90
1;11;22;3.3;0;92
1;11;23;2.7;0;93
1;11;24;2.5;0;93
1;12;1;1.4;0;93
1;12;2;0.3;0;93
1;12;3;-0.6;0;94
1;12;4;-1.3;0;95
1;12;5;-2.1;0;95
1;12;6;-2.1;0;97
1;12;7;-1.5;0;97
1;12;8;-2.0;0;97
1;12;9;-1.9;0;97
1;12;10;-0.4;87;97
1;12;11;-0.2;112;95
1;12;12;1.6;101;96
1;12;13;2.3;119;96
1;12;14;3.0;196;96
1;12;15;4.5;168;95
1;12;16;4.8;117;90
1;12;17;3.6;42;93
1;12;18;2.7;1;95
1;12;19;1.9;0;96
1;12;20;1.0;0;96
1;12;21;0.8;0;97
1;12;22;-0.1;0;97
1;12;23;-0.4;0;97
1;12;24;-0.6;0;97
1;13;1;-0.7;0;97
1;13;2;-0.6;0;97
1;13;3;-0.7;0;98
1;13;4;-0.2;0;98
1;13;5;0.0;0;98
1;13;6;-0.1;0;98
1;13;7;0.2;0;98
1;13;8;0.5;0;98
1;13;9;0.8;0;97
1;13;10;1.2;28;97
1;13;11;1.7;69;97
1;13;12;2.2;101;97
1;13;13;2.9;119;97
1;13;14;3.6;120;97
1;13;15;3.8;104;95
1;13;16;4.1;72;92
1;13;17;4.4;32;90
1;13;18;3.6;2;93
1;13;19;2.9;0;95
1;13;20;2.3;0;96
1;13;21;2.0;0;96
1;13;22;1.8;0;97
1;13;23;1.4;0;97
1;13;24;1.4;0;97
1;14;1;1.5;0;97
1;14;2;1.3;0;97
1;14;3;1.5;0;97
1;14;4;1.3;0;97
1;14;5;1.0;0;97
1;14;6;0.8;0;97
1;14;7;0.9;0;97
1;14;8;0.9;0;97
1;14;9;1.2;0;97
1;14;10;1.3;28;96
1;14;11;1.7;114;93
1;14;12;1.9;102;88
1;14;13;2.1;121;85
1;14;14;1.9;122;82
1;14;15;1.8;105;84
1;14;16;1.8;74;87
1;14;17;1.7;33;88
1;14;18;1.9;2;89
1;14;19;1.9;0;89
1;14;20;2.1;0;88
1;14;21;2.1;0;88
1;14;22;2.3;0;85
1;14;23;2.4;0;81
1;14;24;2.3;0;79
1;15;1;2.2;0;81
1;15;2;2.1;0;81
1;15;3;2.1;0;80
1;15;4;1.9;0;80
1;15;5;1.8;0;82
1;15;6;1.5;0;82
1;15;7;1.2;0;82
1;15;8;1.0;0;83
1;15;9;0.7;0;84
1;15;10;0.7;29;84
1;15;11;1.7;115;80
1;15;12;2.8;325;74
1;15;13;4.6;387;69
1;15;14;6.1;391;63
1;15;15;7.5;338;60
1;15;16;8.4;238;57
1;15;17;7.8;108;57
1;15;18;5.0;8;67
1;15;19;3.8;0;73
1;15;20;3.0;0;71
1;15;21;2.7;0;77
1;15;22;1.5;0;80
1;15;23;1.6;0;81
1;15;24;2.5;0;76
1;16;1;2.2;0;79
1;16;2;2.5;0;81
1;16;3;0.3;0;82
1;16;4;2.1;0;87
1;16;5;1.6;0;85
1;16;6;0.1;0;86
1;16;7;-0.5;0;89
1;16;8;-0.4;0;90
1;16;9;-0.7;0;91
1;16;10;0.9;48;89
1;16;11;3.5;116;81
1;16;12;5.1;171;78
1;16;13;6.9;201;72
1;16;14;8.0;202;71
1;16;15;7.5;107;73
1;16;16;7.7;124;74
1;16;17;7.7;57;75
1;16;18;7.1;5;78
1;16;19;6.5;0;81
1;16;20;6.2;0;83
1;16;21;5.8;0;84
1;16;22;5.1;0;87
1;16;23;4.5;0;88
1;16;24;3.8;0;91
1;17;1;3.7;0;92
1;17;2;2.9;0;93
1;17;3;3.2;0;93
1;17;4;3.2;0;92
1;17;5;3.5;0;92
1;17;6;3.5;0;91
1;17;7;3.7;0;92
1;17;8;3.9;0;92
1;17;9;4.0;0;93
1;17;10;4.7;49;90
1;17;11;6.0;117;85
1;17;12;7.8;309;72
1;17;13;8.4;364;73
1;17;14;9.4;368;71
1;17;15;9.6;320;65
1;17;16;8.8;213;71
1;17;17;8.6;59;70
1;17;18;7.5;10;74
1;17;19;7.1;0;76
1;17;20;5.4;0;82
1;17;21;6.1;0;80
1;17;22;4.3;0;86
1;17;23;3.5;0;89
1;17;24;3.3;0;90
1;18;1;3.5;0;89
1;18;2;3.2;0;89
1;18;3;3.0;0;88
1;18;4;3.1;0;88
1;18;5;3.0;0;86
1;18;6;3.0;0;87
1;18;7;3.2;0;87
1;18;8;3.3;0;87
1;18;9;3.6;1;87
1;18;10;4.4;50;85
1;18;11;5.5;118;81
1;18;12;9.0;313;63
1;18;13;10.1;205;57
1;18;14;9.5;207;59
1;18;15;9.3;180;61
1;18;16;9.3;128;63
1;18;17;8.7;61;63
1;18;18;8.0;6;68
1;18;19;6.9;0;72
1;18;20;7.0;0;72
1;18;21;6.1;0;75
1;18;22;4.4;0;79
1;18;23;2.5;0;88
1;18;24;2.7;0;91
1;19;1;2.2;0;90
1;19;2;2.1;0;91
1;19;3;3.1;0;91
1;19;4;3.2;0;90
1;19;5;3.5;0;88
1;19;6;3.6;0;88
1;19;7;3.7;0;86
1;19;8;3.2;0;87
1;19;9;4.2;1;87
1;19;10;5.4;51;80
1;19;11;6.7;119;76
1;19;12;8.1;175;73
1;19;13;9.7;205;81
1;19;14;11.4;207;80
1;19;15;12.3;180;78
1;19;16;12.5;129;77
1;19;17;11.1;62;90
1;19;18;10.7;7;92
1;19;19;10.7;0;93
1;19;20;10.7;0;91
1;19;21;10.6;0;92
1;19;22;10.8;0;89
1;19;23;10.6;0;88
1;19;24;10.4;0;89
1;20;1;10.1;0;92
1;20;2;9.9;0;94
1;20;3;9.9;0;93
1;20;4;10.1;0;91
1;20;5;9.7;0;90
1;20;6;10.1;0;90
1;20;7;10.4;0;89
1;20;8;10.3;0;89
1;20;9;10.3;1;91
1;20;10;10.4;51;93
1;20;11;10.7;119;93
1;20;12;11.0;174;93
1;20;13;10.9;205;94
1;20;14;12.2;208;83
1;20;15;12.1;182;79
1;20;16;11.8;131;74
1;20;17;11.1;64;75
1;20;18;9.7;8;78
1;20;19;8.6;0;81
1;20;20;8.3;0;85
1;20;21;8.4;0;86
1;20;22;8.1;0;89
1;20;23;8.6;0;87
1;20;24;9.0;0;81
1;21;1;9.0;0;81
1;21;2;9.0;0;83
1;21;3;9.1;0;83
1;21;4;9.2;0;83
1;21;5;8.9;0;85
1;21;6;8.6;0;86
1;21;7;8.4;0;85
1;21;8;8.6;0;85
1;21;9;8.8;2;84
1;21;10;9.8;53;77
1;21;11;10.9;122;73
1;21;12;11.5;177;75
1;21;13;12.2;208;77
1;21;14;12.5;211;77
1;21;15;12.6;184;80
1;21;16;12.6;133;80
1;21;17;11.7;65;88
1;21;18;11.5;9;86
1;21;19;11.4;0;83
1;21;20;11.0;0;86
1;21;21;10.5;0;91
1;21;22;10.0;0;92
1;21;23;10.1;0;92
1;21;24;10.2;0;91
1;22;1;9.9;0;94
1;22;2;10.0;0;94
1;22;3;9.9;0;94
1;22;4;9.9;0;94
1;22;5;9.9;0;95
1;22;6;9.9;0;95
1;22;7;9.9;0;95
1;22;8;10.0;0;94
1;22;9;10.0;2;92
1;22;10;10.4;53;92
1;22;11;11.1;122;89
1;22;12;11.7;321;85
1;22;13;13.1;209;77
1;22;14;13.3;213;74
1;22;15;13.2;187;72
1;22;16;13.5;135;72
1;22;17;13.0;67;74
1;22;18;11.4;10;86
1;22;19;11.1;0;87
1;22;20;10.8;0;90
1;22;21;10.7;0;93
1;22;22;10.4;0;93
1;22;23;10.3;0;95
1;22;24;10.3;0;93
1;23;1;10.2;0;93
1;23;2;9.9;0;94
1;23;3;9.4;0;95
1;23;4;9.1;0;94
1;23;5;8.6;0;94
1;23;6;8.7;0;93
1;23;7;8.4;0;94
1;23;8;8.3;0;94
1;23;9;8.6;3;94
1;23;10;9.0;55;92
1;23;11;9.1;124;93
1;23;12;9.4;180;91
1;23;13;9.4;212;87
1;23;14;9.8;215;82
1;23;15;9.4;189;83
1;23;16;9.5;138;85
1;23;17;9.4;69;83
1;23;18;9.2;10;81
1;23;19;8.4;0;81
1;23;20;8.0;0;84
1;23;21;8.4;0;78
1;23;22;8.2;0;76
1;23;23;7.9;0;79
1;23;24;7.8;0;80
1;24;1;7.9;0;81
1;24;2;7.8;0;83
1;24;3;7.8;0;82
1;24;4;7.7;0;81
1;24;5;7.6;0;84
1;24;6;7.7;0;84
1;24;7;7.6;0;83
1;24;8;7.4;0;85
1;24;9;7.5;3;84
1;24;10;8.0;56;83
1;24;11;8.4;242;77
1;24;12;9.9;183;67
1;24;13;9.8;216;63
1;24;14;10.1;219;62
1;24;15;10.1;193;62
1;24;16;9.9;254;62
1;24;17;8.8;137;66
1;24;18;7.7;21;73
1;24;19;6.9;0;76
1;24;20;6.2;0;81
1;24;21;5.3;0;83
1;24;22;4.1;0;85
1;24;23;4.5;0;88
1;24;24;4.7;0;84
1;25;1;3.7;0;90
1;25;2;3.3;0;90
1;25;3;2.8;0;92
1;25;4;2.6;0;92
1;25;5;2.4;0;93
1;25;6;2.3;0;92
1;25;7;2.8;0;92
1;25;8;3.3;0;91
1;25;9;3.7;4;89
1;25;10;4.5;57;87
1;25;11;6.5;128;82
1;25;12;8.9;185;74
1;25;13;9.8;217;74
1;25;14;9.9;220;74
1;25;15;10.7;194;71
1;25;16;10.3;142;74
1;25;17;10.2;73;74
1;25;18;9.1;22;78
1;25;19;8.5;0;82
1;25;20;6.7;0;88
1;25;21;5.7;0;91
1;25;22;5.1;0;92
1;25;23;3.8;0;93
1;25;24;2.9;0;94
1;26;1;3.1;0;95
1;26;2;2.6;0;95
1;26;3;1.7;0;96
1;26;4;2.7;0;96
1;26;5;2.4;0;97
1;26;6;2.2;0;97
1;26;7;2.2;0;97
1;26;8;2.1;0;97
1;26;9;2.4;4;97
1;26;10;3.2;112;97
1;26;11;5.2;130;93
1;26;12;8.8;187;81
1;26;13;11.2;219;74
1;26;14;11.9;222;71
1;26;15;12.3;197;68
1;26;16;12.1;145;68
1;26;17;11.2;75;76
1;26;18;9.6;13;91
1;26;19;9.3;0;91
1;26;20;9.1;0;91
1;26;21;9.0;0;92
1;26;22;8.7;0;93
1;26;23;8.7;0;95
1;26;24;8.7;0;95
1;27;1;8.1;0;93
1;27;2;7.7;0;91
1;27;3;7.4;0;89
1;27;4;6.9;0;88
1;27;5;6.8;0;89
1;27;6;6.6;0;91
1;27;7;6.9;0;92
1;27;8;6.8;0;92
1;27;9;6.9;5;91
1;27;10;7.1;60;92
1;27;11;7.9;131;89
1;27;12;8.7;189;83
1;27;13;9.8;222;75
1;27;14;10.3;227;54
1;27;15;10.1;200;67
1;27;16;9.7;90;61
1;27;17;9.1;78;66
1;27;18;8.7;14;65
1;27;19;7.8;0;68
1;27;20;7.3;0;68
1;27;21;7.2;0;69
1;27;22;6.4;0;74
1;27;23;5.1;0;79
1;27;24;4.6;0;81
1;28;1;3.5;0;84
1;28;2;2.8;0;90
1;28;3;3.8;0;90
1;28;4;4.1;0;90
1;28;5;4.4;0;90
1;28;6;4.7;0;91
1;28;7;3.9;0;90
1;28;8;3.9;0;93
1;28;9;3.6;10;93
1;28;10;6.4;62;85
1;28;11;6.7;241;83
1;28;12;8.4;192;77
1;28;13;8.2;225;67
1;28;14;7.3;229;71
1;28;15;5.3;203;84
1;28;16;4.8;92;90
1;28;17;5.2;80;88
1;28;18;5.0;26;89
1;28;19;4.5;0;91
1;28;20;4.4;0;90
1;28;21;3.9;0;91
1;28;22;2.7;0;91
1;28;23;2.2;0;92
1;28;24;2.5;0;92
1;29;1;2.0;0;93
1;29;2;1.8;0;93
1;29;3;1.7;0;93
1;29;4;1.4;0;94
1;29;5;1.6;0;92
1;29;6;1.8;0;92
1;29;7;1.9;0;91
1;29;8;1.9;0;90
1;29;9;1.9;6;90
1;29;10;2.4;63;89
1;29;11;2.8;136;86
1;29;12;3.6;195;83
1;29;13;4.7;228;76
1;29;14;4.5;232;75
1;29;15;4.4;206;74
1;29;16;5.0;276;73
1;29;17;5.1;148;71
1;29;18;4.7;15;75
1;29;19;4.6;0;74
1;29;20;3.8;0;69
1;29;21;3.4;0;73
1;29;22;3.4;0;70
1;29;23;3.1;0;70
1;29;24;2.9;0;72
1;30;1;2.7;0;69
1;30;2;1.9;0;73
1;30;3;0.6;0;79
1;30;4;-0.3;0;79
1;30;5;-0.1;0;79
1;30;6;-0.6;0;80
1;30;7;-1.2;0;82
1;30;8;-1.7;0;85
1;30;9;-0.8;13;85
1;30;10;1.3;125;78
1;30;11;2.6;266;70
1;30;12;3.4;379;65
1;30;13;4.6;417;62
1;30;14;5.2;450;61
1;30;15;5.9;377;60
1;30;16;6.3;300;52
1;30;17;5.5;85;60
1;30;18;4.6;16;64
1;30;19;4.1;0;65
1;30;20;3.4;0;66
1;30;21;3.0;0;74
1;30;22;3.2;0;74
1;30;23;2.8;0;78
1;30;24;2.8;0;78
1;31;1;2.5;0;80
1;31;2;2.8;0;77
1;31;3;3.1;0;73
1;31;4;3.6;0;69
1;31;5;5.5;0;63
1;31;6;5.5;0;69
1;31;7;5.3;0;80
1;31;8;5.6;0;83
1;31;9;6.1;7;87
1;31;10;6.4;66;90
1;31;11;6.6;139;90
1;31;12;6.2;198;91
1;31;13;4.7;232;90
1;31;14;4.0;236;90
1;31;15;3.4;128;90
1;31;16;4.2;157;91
1;31;17;3.9;86;79
1;31;18;2.0;17;82
1;31;19;1.5;0;87
1;31;20;1.1;0;88
1;31;21;0.9;0;89
1;31;22;0.0;0;83
1;31;23;-0.9;0;79
1;31;24;-1.8;0;77
2;1;1;-3.1;0;76
2;1;2;-3.7;0;79
2;1;3;-4.1;0;83
2;1;4;-4.6;0;85
2;1;5;-4.6;0;86
2;1;6;-4.2;0;87
2;1;7;-4.8;0;86
2;1;8;-4.4;0;88
2;1;9;-3.2;11;87
2;1;10;-0.7;124;84
2;1;11;1.9;278;66
2;1;12;3.1;389;55
2;1;13;4.9;428;50
2;1;14;5.6;409;46
2;1;15;6.7;418;40
2;1;16;7.2;310;39
2;1;17;6.8;171;37
2;1;18;4.9;35;48
2;1;19;4.0;0;51
2;1;20;2.5;0;55
2;1;21;2.7;0;54
2;1;22;1.9;0;54
2;1;23;-1.4;0;74
2;1;24;-1.3;0;81
2;2;1;-1.0;0;79
2;2;2;-1.8;0;85
2;2;3;-1.8;0;87
2;2;4;-2.2;0;85
2;2;5;-2.6;0;89
2;2;6;-2.6;0;90
2;2;7;-3.2;0;89
2;2;8;-2.7;0;90
2;2;9;-2.1;17;91
2;2;10;0.8;136;85
2;2;11;3.7;281;75
2;2;12;5.5;368;71
2;2;13;7.0;429;65
2;2;14;8.1;437;57
2;2;15;8.8;416;43
2;2;16;9.4;317;44
2;2;17;8.9;175;42
2;2;18;7.6;36;43
2;2;19;6.2;0;53
2;2;20;4.9;0;56
2;2;21;2.8;0;66
2;2;22;1.4;0;75
2;2;23;0.2;0;77
2;2;24;-0.5;0;83
2;3;1;-0.4;0;82
2;3;2;-1.3;0;85
2;3;3;-1.3;0;87
2;3;4;-2.5;0;87
2;3;5;-1.7;0;90
2;3;6;-2.5;0;89
2;3;7;-2.4;0;90
2;3;8;-2.3;0;87
2;3;9;-1.5;19;87
2;3;10;1.3;140;74
2;3;11;4.7;286;61
2;3;12;6.9;402;51
2;3;13;9.7;469;43
2;3;14;10.2;476;43
2;3;15;10.7;426;43
2;3;16;11.0;322;43
2;3;17;10.7;175;44
2;3;18;9.2;26;50
2;3;19;7.5;0;56
2;3;20;5.4;0;67
2;3;21;5.5;0;67
2;3;22;3.4;0;76
2;3;23;3.4;0;75
2;3;24;2.1;0;77
2;4;1;2.1;0;75
2;4;2;3.9;0;64
2;4;3;3.9;0;61
2;4;4;3.9;0;68
2;4;5;4.3;0;73
2;4;6;6.2;0;81
2;4;7;6.8;0;80
2;4;8;7.2;0;80
2;4;9;7.8;10;77
2;4;10;8.9;73;73
2;4;11;9.7;148;70
2;4;12;10.6;208;67
2;4;13;12.2;242;62
2;4;14;12.1;246;65
2;4;15;11.7;220;71
2;4;16;11.3;102;75
2;4;17;11.1;58;78
2;4;18;10.7;21;82
2;4;19;10.9;0;81
2;4;20;10.9;0;81
2;4;21;10.7;0;81
2;4;22;10.6;0;82
2;4;23;10.6;0;83
2;4;24;10.5;0;84
2;5;1;10.5;0;83
2;5;2;10.6;0;85
2;5;3;10.5;0;86
2;5;4;9.8;0;90
2;5;5;8.8;0;86
2;5;6;7.3;0;88
2;5;7;7.2;0;88
2;5;8;7.5;0;85
2;5;9;7.3;11;82
2;5;10;8.5;112;79
2;5;11;9.7;288;76
2;5;12;11.0;402;69
2;5;13;12.0;245;60
2;5;14;12.3;249;60
2;5;15;7.8;401;86
2;5;16;10.0;324;75
2;5;17;10.2;175;68
2;5;18;7.6;44;72
2;5;19;6.1;0;80
2;5;20;5.4;0;82
2;5;21;5.2;0;84
2;5;22;4.3;0;86
2;5;23;3.1;0;89
2;5;24;3.1;0;92
2;6;1;3.9;0;92
2;6;2;3.8;0;91
2;6;3;4.0;0;89
2;6;4;4.7;0;87
2;6;5;5.5;0;83
2;6;6;5.2;0;85
2;6;7;7.9;0;77
2;6;8;6.3;0;85
2;6;9;7.1;21;81
2;6;10;8.4;139;81
2;6;11;9.8;286;77
2;6;12;11.1;383;71
2;6;13;12.0;247;63
2;6;14;10.5;480;75
2;6;15;11.7;407;62
2;6;16;12.2;311;59
2;6;17;11.7;100;59
2;6;18;9.6;25;77
2;6;19;9.2;0;77
2;6;20;8.8;0;79
2;6;21;8.3;0;84
2;6;22;8.3;0;84
2;6;23;8.2;0;86
2;6;24;7.9;0;86
2;7;1;7.0;0;87
2;7;2;7.5;0;85
2;7;3;7.4;0;82
2;7;4;7.4;0;81
2;7;5;7.2;0;82
2;7;6;6.9;0;85
2;7;7;6.8;0;85
2;7;8;6.8;0;86
2;7;9;6.7;13;88
2;7;10;7.3;79;86
2;7;11;8.4;297;79
2;7;12;10.1;413;69
2;7;13;9.9;453;61
2;7;14;10.4;460;61
2;7;15;11.3;413;57
2;7;16;10.4;317;59
2;7;17;10.0;102;63
2;7;18;9.0;26;61
2;7;19;7.8;0;69
2;7;20;7.2;0;71
2;7;21;6.3;0;73
2;7;22;5.1;0;79
2;7;23;4.6;0;80
2;7;24;4.2;0;79
2;8;1;4.3;0;76
2;8;2;2.8;0;77
2;8;3;1.8;0;84
2;8;4;0.2;0;83
2;8;5;1.8;0;84
2;8;6;2.0;0;86
2;8;7;-0.2;0;89
2;8;8;0.6;0;90
2;8;9;2.1;13;90
2;8;10;3.4;82;83
2;8;11;6.1;207;71
2;8;12;7.8;220;63
2;8;13;8.3;255;58
2;8;14;8.2;259;60
2;8;15;8.0;434;61
2;8;16;7.6;179;66
2;8;17;7.3;105;68
2;8;18;6.7;28;70
2;8;19;6.2;0;73
2;8;20;5.9;0;75
2;8;21;5.4;0;76
2;8;22;5.1;0;78
2;8;23;5.6;0;77
2;8;24;5.5;0;77
2;9;1;4.9;0;82
2;9;2;5.4;0;82
2;9;3;5.1;0;84
2;9;4;5.2;0;88
2;9;5;5.3;0;90
2;9;6;5.2;0;91
2;9;7;5.2;0;92
2;9;8;3.1;0;86
2;9;9;2.9;14;85
2;9;10;2.3;84;79
2;9;11;3.6;162;76
2;9;12;3.9;223;68
2;9;13;4.2;259;64
2;9;14;4.7;263;61
2;9;15;5.1;237;60
2;9;16;5.2;183;59
2;9;17;4.6;108;61
2;9;18;4.1;30;62
2;9;19;3.9;0;67
2;9;20;2.4;0;87
2;9;21;1.9;0;88
2;9;22;2.1;0;86
2;9;23;1.9;0;84
2;9;24;1.3;0;82
2;10;1;1.3;0;82
2;10;2;1.2;0;84
2;10;3;1.2;0;82
2;10;4;1.1;0;81
2;10;5;0.8;0;81
2;10;6;0.6;0;80
2;10;7;0.9;0;81
2;10;8;0.7;0;78
2;10;9;0.2;15;72
2;10;10;0.3;86;72
2;10;11;0.6;165;66
2;10;12;1.6;227;67
2;10;13;1.3;473;63
2;10;14;1.9;267;57
2;10;15;2.8;434;53
2;10;16;2.6;336;52
2;10;17;2.8;212;51
2;10;18;2.0;60;55
2;10;19;0.5;0;62
2;10;20;-0.3;0;68
2;10;21;0.5;0;63
2;10;22;-0.1;0;67
2;10;23;-0.5;0;71
2;10;24;-0.4;0;70
2;11;1;-0.1;0;68
2;11;2;-1.1;0;87
2;11;3;-1.0;0;91
2;11;4;-0.7;0;83
2;11;5;-2.1;0;71
2;11;6;-2.5;0;78
